Location_name,Data_id,indicator_name,Indicator_value,Indicator_Precision,Country_Name,Survey_Year,Survey_id,Indicator_Id,Indicator_Order,Indicator_type,Characteristic_Id,Characteristic_Order,Characteristic_Category,Characteristic_Label,ByVariable_Id,ByVariable_Label,Is_Total,Is_Preferred,SDR_ID,Region_Id,Survey_Year_Label,Survey_Type,Denominator_Weighted,Denominator_Unweighted,Level_Rank
Midwestern,4896353,Family planning messages on the radio [Men],63.2,1,Nepal,2011,NP2011DHS,FP_EFPM_M_RDO,33104070,I,436004,1436004,Region,Midwestern,0,,0,1,FPEFPMMRDO,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,6463383,Family planning messages on the radio [Men],61.9,1,Nepal,2011,NP2011DHS,FP_EFPM_M_RDO,33104070,I,436005,1436005,Region,Farwestern,0,,0,1,FPEFPMMRDO,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6959606,Family planning messages on television [Men],46.8,1,Nepal,2011,NP2011DHS,FP_EFPM_M_TLV,33104080,I,436001,1436001,Region,Eastern,0,,0,1,FPEFPMMTLV,NPDHS2011436001,2011,DHS,996,978,2
Central,4401132,Family planning messages on television [Men],50,1,Nepal,2011,NP2011DHS,FP_EFPM_M_TLV,33104080,I,436002,1436002,Region,Central,0,,0,1,FPEFPMMTLV,NPDHS2011436002,2011,DHS,1448,1002,2
Western,1216353,Family planning messages on television [Men],49.4,1,Nepal,2011,NP2011DHS,FP_EFPM_M_TLV,33104080,I,436003,1436003,Region,Western,0,,0,1,FPEFPMMTLV,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,4896354,Family planning messages on television [Men],31.6,1,Nepal,2011,NP2011DHS,FP_EFPM_M_TLV,33104080,I,436004,1436004,Region,Midwestern,0,,0,1,FPEFPMMTLV,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,6463384,Family planning messages on television [Men],29.4,1,Nepal,2011,NP2011DHS,FP_EFPM_M_TLV,33104080,I,436005,1436005,Region,Farwestern,0,,0,1,FPEFPMMTLV,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6959607,Family planning messages in newspapers or magazines [Men],33.9,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NWS,33104090,I,436001,1436001,Region,Eastern,0,,0,1,FPEFPMMNWS,NPDHS2011436001,2011,DHS,996,978,2
Central,4401133,Family planning messages in newspapers or magazines [Men],38.4,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NWS,33104090,I,436002,1436002,Region,Central,0,,0,1,FPEFPMMNWS,NPDHS2011436002,2011,DHS,1448,1002,2
Western,1216354,Family planning messages in newspapers or magazines [Men],33.6,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NWS,33104090,I,436003,1436003,Region,Western,0,,0,1,FPEFPMMNWS,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,4896355,Family planning messages in newspapers or magazines [Men],26.5,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NWS,33104090,I,436004,1436004,Region,Midwestern,0,,0,1,FPEFPMMNWS,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,6463381,Family planning messages in newspapers or magazines [Men],24.6,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NWS,33104090,I,436005,1436005,Region,Farwestern,0,,0,1,FPEFPMMNWS,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6959608,Family planning messages in none of these three media [Men],26.7,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NON,33104100,I,436001,1436001,Region,Eastern,0,,0,1,FPEFPMMNON,NPDHS2011436001,2011,DHS,996,978,2
Central,4401194,Family planning messages in none of these three media [Men],24.2,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NON,33104100,I,436002,1436002,Region,Central,0,,0,1,FPEFPMMNON,NPDHS2011436002,2011,DHS,1448,1002,2
Western,1216361,Family planning messages in none of these three media [Men],28.3,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NON,33104100,I,436003,1436003,Region,Western,0,,0,1,FPEFPMMNON,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,4896356,Family planning messages in none of these three media [Men],27,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NON,33104100,I,436004,1436004,Region,Midwestern,0,,0,1,FPEFPMMNON,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,6463382,Family planning messages in none of these three media [Men],28.2,1,Nepal,2011,NP2011DHS,FP_EFPM_M_NON,33104100,I,436005,1436005,Region,Farwestern,0,,0,1,FPEFPMMNON,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6958983,Number of wives: One wife,99.1,1,Nepal,2011,NP2011DHS,MA_WIVE_M_1WV,41564010,I,436001,1436001,Region,Eastern,0,,0,1,MAWIVEM1WV,NPDHS2011436001,2011,DHS,607,595,2
Central,1098513,Number of wives: One wife,97.7,1,Nepal,2011,NP2011DHS,MA_WIVE_M_1WV,41564010,I,436002,1436002,Region,Central,0,,0,1,MAWIVEM1WV,NPDHS2011436002,2011,DHS,950,654,2
Western,4267310,Number of wives: One wife,98.2,1,Nepal,2011,NP2011DHS,MA_WIVE_M_1WV,41564010,I,436003,1436003,Region,Western,0,,0,1,MAWIVEM1WV,NPDHS2011436003,2011,DHS,482,423,2
Midwestern,1090787,Number of wives: One wife,98.7,1,Nepal,2011,NP2011DHS,MA_WIVE_M_1WV,41564010,I,436004,1436004,Region,Midwestern,0,,0,1,MAWIVEM1WV,NPDHS2011436004,2011,DHS,340,538,2
Farwestern,4748159,Number of wives: One wife,98.8,1,Nepal,2011,NP2011DHS,MA_WIVE_M_1WV,41564010,I,436005,1436005,Region,Farwestern,0,,0,1,MAWIVEM1WV,NPDHS2011436005,2011,DHS,247,418,2
Eastern,6958981,Number of wives: Two or more wives,0.9,1,Nepal,2011,NP2011DHS,MA_WIVE_M_2PW,41564020,I,436001,1436001,Region,Eastern,0,,0,1,MAWIVEM2PW,NPDHS2011436001,2011,DHS,607,595,2
Central,1098481,Number of wives: Two or more wives,2.3,1,Nepal,2011,NP2011DHS,MA_WIVE_M_2PW,41564020,I,436002,1436002,Region,Central,0,,0,1,MAWIVEM2PW,NPDHS2011436002,2011,DHS,950,654,2
Western,4267272,Number of wives: Two or more wives,1.8,1,Nepal,2011,NP2011DHS,MA_WIVE_M_2PW,41564020,I,436003,1436003,Region,Western,0,,0,1,MAWIVEM2PW,NPDHS2011436003,2011,DHS,482,423,2
Midwestern,1090785,Number of wives: Two or more wives,1.3,1,Nepal,2011,NP2011DHS,MA_WIVE_M_2PW,41564020,I,436004,1436004,Region,Midwestern,0,,0,1,MAWIVEM2PW,NPDHS2011436004,2011,DHS,340,538,2
Farwestern,4748142,Number of wives: Two or more wives,1.2,1,Nepal,2011,NP2011DHS,MA_WIVE_M_2PW,41564020,I,436005,1436005,Region,Farwestern,0,,0,1,MAWIVEM2PW,NPDHS2011436005,2011,DHS,247,418,2
Eastern,6960222,Median age at first marriage [Men]: 25-29,22.8,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M25,41634110,I,436001,1436001,Region,Eastern,0,,0,1,MAAAFMMM25,NPDHS2011436001,2011,DHS,,,2
Central,1098739,Median age at first marriage [Men]: 25-29,22.6,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M25,41634110,I,436002,1436002,Region,Central,0,,0,1,MAAAFMMM25,NPDHS2011436002,2011,DHS,,,2
Western,1090886,Median age at first marriage [Men]: 25-29,22.6,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M25,41634110,I,436003,1436003,Region,Western,0,,0,1,MAAAFMMM25,NPDHS2011436003,2011,DHS,,,2
Midwestern,1090915,Median age at first marriage [Men]: 25-29,19.6,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M25,41634110,I,436004,1436004,Region,Midwestern,0,,0,1,MAAAFMMM25,NPDHS2011436004,2011,DHS,,,2
Farwestern,1090900,Median age at first marriage [Men]: 25-29,19.9,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M25,41634110,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM25,NPDHS2011436005,2011,DHS,,,2
Eastern,6960221,Median age at first marriage [Men]: 30-34,24.2,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M30,41634120,I,436001,1436001,Region,Eastern,0,,0,1,MAAAFMMM30,NPDHS2011436001,2011,DHS,,,2
Central,1098738,Median age at first marriage [Men]: 30-34,21.3,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M30,41634120,I,436002,1436002,Region,Central,0,,0,1,MAAAFMMM30,NPDHS2011436002,2011,DHS,,,2
Western,1090885,Median age at first marriage [Men]: 30-34,22.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M30,41634120,I,436003,1436003,Region,Western,0,,0,1,MAAAFMMM30,NPDHS2011436003,2011,DHS,,,2
Midwestern,1090913,Median age at first marriage [Men]: 30-34,20.4,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M30,41634120,I,436004,1436004,Region,Midwestern,0,,0,1,MAAAFMMM30,NPDHS2011436004,2011,DHS,,,2
Farwestern,1090899,Median age at first marriage [Men]: 30-34,19.4,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M30,41634120,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM30,NPDHS2011436005,2011,DHS,,,2
Eastern,6960224,Median age at first marriage [Men]: 35-39,22.5,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M35,41634130,I,436001,1436001,Region,Eastern,0,,0,1,MAAAFMMM35,NPDHS2011436001,2011,DHS,,,2
Central,1098747,Median age at first marriage [Men]: 35-39,21.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M35,41634130,I,436002,1436002,Region,Central,0,,0,1,MAAAFMMM35,NPDHS2011436002,2011,DHS,,,2
Western,1090888,Median age at first marriage [Men]: 35-39,21.4,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M35,41634130,I,436003,1436003,Region,Western,0,,0,1,MAAAFMMM35,NPDHS2011436003,2011,DHS,,,2
Midwestern,1090923,Median age at first marriage [Men]: 35-39,20.6,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M35,41634130,I,436004,1436004,Region,Midwestern,0,,0,1,MAAAFMMM35,NPDHS2011436004,2011,DHS,,,2
Farwestern,1090904,Median age at first marriage [Men]: 35-39,20.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M35,41634130,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM35,NPDHS2011436005,2011,DHS,,,2
Eastern,6960225,Median age at first marriage [Men]: 40-44,22,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M40,41634140,I,436001,1436001,Region,Eastern,0,,0,1,MAAAFMMM40,NPDHS2011436001,2011,DHS,,,2
Central,1098748,Median age at first marriage [Men]: 40-44,21.8,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M40,41634140,I,436002,1436002,Region,Central,0,,0,1,MAAAFMMM40,NPDHS2011436002,2011,DHS,,,2
Western,1090889,Median age at first marriage [Men]: 40-44,21.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M40,41634140,I,436003,1436003,Region,Western,0,,0,1,MAAAFMMM40,NPDHS2011436003,2011,DHS,,,2
Midwestern,1090924,Median age at first marriage [Men]: 40-44,20,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M40,41634140,I,436004,1436004,Region,Midwestern,0,,0,1,MAAAFMMM40,NPDHS2011436004,2011,DHS,,,2
Farwestern,1090998,Median age at first marriage [Men]: 40-44,19.8,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M40,41634140,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM40,NPDHS2011436005,2011,DHS,,,2
Eastern,6960226,Median age at first marriage [Men]: 45-49,21.5,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M45,41634150,I,436001,1436001,Region,Eastern,0,,0,1,MAAAFMMM45,NPDHS2011436001,2011,DHS,,,2
Central,1098749,Median age at first marriage [Men]: 45-49,21.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M45,41634150,I,436002,1436002,Region,Central,0,,0,1,MAAAFMMM45,NPDHS2011436002,2011,DHS,,,2
Western,1090890,Median age at first marriage [Men]: 45-49,20.9,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M45,41634150,I,436003,1436003,Region,Western,0,,0,1,MAAAFMMM45,NPDHS2011436003,2011,DHS,,,2
Midwestern,1090925,Median age at first marriage [Men]: 45-49,20.9,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M45,41634150,I,436004,1436004,Region,Midwestern,0,,0,1,MAAAFMMM45,NPDHS2011436004,2011,DHS,,,2
Farwestern,1090999,Median age at first marriage [Men]: 45-49,21.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M45,41634150,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM45,NPDHS2011436005,2011,DHS,,,2
Eastern,6960223,"Median age at first marriage [Men]: 25-49(54,59)",22.6,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M2B,41634180,I,436001,1436001,Region,Eastern,0,,0,1,MAAAFMMM2B,NPDHS2011436001,2011,DHS,,,2
Central,1098740,"Median age at first marriage [Men]: 25-49(54,59)",22,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M2B,41634180,I,436002,1436002,Region,Central,0,,0,1,MAAAFMMM2B,NPDHS2011436002,2011,DHS,,,2
Western,1090887,"Median age at first marriage [Men]: 25-49(54,59)",21.7,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M2B,41634180,I,436003,1436003,Region,Western,0,,0,1,MAAAFMMM2B,NPDHS2011436003,2011,DHS,,,2
Midwestern,1090916,"Median age at first marriage [Men]: 25-49(54,59)",20.2,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M2B,41634180,I,436004,1436004,Region,Midwestern,0,,0,1,MAAAFMMM2B,NPDHS2011436004,2011,DHS,,,2
Farwestern,1090901,"Median age at first marriage [Men]: 25-49(54,59)",20.1,1,Nepal,2011,NP2011DHS,MA_AAFM_M_M2B,41634180,I,436005,1436005,Region,Farwestern,0,,0,1,MAAAFMMM2B,NPDHS2011436005,2011,DHS,,,2
Western,1091071,Median age at first sexual intercourse [Men]: 20-24,19.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M20,51704100,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM20,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091084,Median age at first sexual intercourse [Men]: 20-24,18.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M20,51704100,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM20,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091065,Median age at first sexual intercourse [Men]: 20-24,19.3,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M20,51704100,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM20,NPDHS2011436005,2011,DHS,,,2
Eastern,6960234,Median age at first sexual intercourse [Men]: 25-29,21.7,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M25,51704110,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM25,NPDHS2011436001,2011,DHS,,,2
Central,1098810,Median age at first sexual intercourse [Men]: 25-29,21.4,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M25,51704110,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM25,NPDHS2011436002,2011,DHS,,,2
Western,1091161,Median age at first sexual intercourse [Men]: 25-29,20,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M25,51704110,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM25,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091088,Median age at first sexual intercourse [Men]: 25-29,18.4,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M25,51704110,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM25,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091050,Median age at first sexual intercourse [Men]: 25-29,19.6,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M25,51704110,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM25,NPDHS2011436005,2011,DHS,,,2
Eastern,6960235,Median age at first sexual intercourse [Men]: 30-34,22.1,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M30,51704120,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM30,NPDHS2011436001,2011,DHS,,,2
Central,1098812,Median age at first sexual intercourse [Men]: 30-34,19.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M30,51704120,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM30,NPDHS2011436002,2011,DHS,,,2
Western,1091162,Median age at first sexual intercourse [Men]: 30-34,20.4,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M30,51704120,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM30,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091089,Median age at first sexual intercourse [Men]: 30-34,18.8,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M30,51704120,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM30,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091052,Median age at first sexual intercourse [Men]: 30-34,19.2,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M30,51704120,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM30,NPDHS2011436005,2011,DHS,,,2
Eastern,6960236,Median age at first sexual intercourse [Men]: 35-39,22.2,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M35,51704130,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM35,NPDHS2011436001,2011,DHS,,,2
Central,1098813,Median age at first sexual intercourse [Men]: 35-39,20.8,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M35,51704130,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM35,NPDHS2011436002,2011,DHS,,,2
Western,1091163,Median age at first sexual intercourse [Men]: 35-39,19.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M35,51704130,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM35,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091090,Median age at first sexual intercourse [Men]: 35-39,19.5,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M35,51704130,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM35,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091054,Median age at first sexual intercourse [Men]: 35-39,21,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M35,51704130,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM35,NPDHS2011436005,2011,DHS,,,2
Eastern,6960237,Median age at first sexual intercourse [Men]: 40-44,20.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M40,51704140,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM40,NPDHS2011436001,2011,DHS,,,2
Central,1098814,Median age at first sexual intercourse [Men]: 40-44,21.1,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M40,51704140,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM40,NPDHS2011436002,2011,DHS,,,2
Western,1091164,Median age at first sexual intercourse [Men]: 40-44,21.1,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M40,51704140,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM40,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091091,Median age at first sexual intercourse [Men]: 40-44,19.2,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M40,51704140,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM40,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091057,Median age at first sexual intercourse [Men]: 40-44,20.2,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M40,51704140,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM40,NPDHS2011436005,2011,DHS,,,2
Eastern,6960240,Median age at first sexual intercourse [Men]: 45-49,21.6,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M45,51704150,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM45,NPDHS2011436001,2011,DHS,,,2
Central,1098824,Median age at first sexual intercourse [Men]: 45-49,21.1,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M45,51704150,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM45,NPDHS2011436002,2011,DHS,,,2
Western,1091072,Median age at first sexual intercourse [Men]: 45-49,20.1,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M45,51704150,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM45,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091085,Median age at first sexual intercourse [Men]: 45-49,20.3,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M45,51704150,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM45,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091066,Median age at first sexual intercourse [Men]: 45-49,20.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M45,51704150,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM45,NPDHS2011436005,2011,DHS,,,2
Midwestern,1091086,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2A,51704170,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM2A,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091096,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.7,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2A,51704170,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM2A,NPDHS2011436005,2011,DHS,,,2
Eastern,6960239,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21.7,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2B,51704180,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM2B,NPDHS2011436001,2011,DHS,,,2
Central,1098816,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2B,51704180,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM2B,NPDHS2011436002,2011,DHS,,,2
Western,1091165,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20.2,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2B,51704180,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM2B,NPDHS2011436003,2011,DHS,,,2
Midwestern,1091117,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2B,51704180,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM2B,NPDHS2011436004,2011,DHS,,,2
Farwestern,1091063,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.9,1,Nepal,2011,NP2011DHS,SX_AAFS_M_M2B,51704180,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM2B,NPDHS2011436005,2011,DHS,,,2
Eastern,6959691,Recent sexual activity [Men]: Active 4 Weeks,52.3,1,Nepal,2011,NP2011DHS,SX_LSEX_M_4WK,51734090,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM4WK,NPDHS2011436001,2011,DHS,996,978,2
Central,2281179,Recent sexual activity [Men]: Active 4 Weeks,57.9,1,Nepal,2011,NP2011DHS,SX_LSEX_M_4WK,51734090,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM4WK,NPDHS2011436002,2011,DHS,1448,1002,2
Western,6428523,Recent sexual activity [Men]: Active 4 Weeks,56.8,1,Nepal,2011,NP2011DHS,SX_LSEX_M_4WK,51734090,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM4WK,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,5381054,Recent sexual activity [Men]: Active 4 Weeks,64.9,1,Nepal,2011,NP2011DHS,SX_LSEX_M_4WK,51734090,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM4WK,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,2782377,Recent sexual activity [Men]: Active 4 Weeks,60.8,1,Nepal,2011,NP2011DHS,SX_LSEX_M_4WK,51734090,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM4WK,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6959693,Recent sexual activity [Men]: Within the last year,13.9,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1YR,51734100,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM1YR,NPDHS2011436001,2011,DHS,996,978,2
Central,2281231,Recent sexual activity [Men]: Within the last year,12.6,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1YR,51734100,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM1YR,NPDHS2011436002,2011,DHS,1448,1002,2
Western,6428525,Recent sexual activity [Men]: Within the last year,9.9,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1YR,51734100,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM1YR,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,5381051,Recent sexual activity [Men]: Within the last year,9.4,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1YR,51734100,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM1YR,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,2782376,Recent sexual activity [Men]: Within the last year,7.6,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1YR,51734100,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM1YR,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6959694,Recent sexual activity [Men]: One or more years ago,4.7,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1PY,51734110,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM1PY,NPDHS2011436001,2011,DHS,996,978,2
Central,2281232,Recent sexual activity [Men]: One or more years ago,5.2,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1PY,51734110,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM1PY,NPDHS2011436002,2011,DHS,1448,1002,2
Western,6428561,Recent sexual activity [Men]: One or more years ago,4.6,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1PY,51734110,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM1PY,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,5381052,Recent sexual activity [Men]: One or more years ago,4.8,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1PY,51734110,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM1PY,NPDHS2011436004,2011,DHS,493,781,2
Farwestern,2782379,Recent sexual activity [Men]: One or more years ago,3.8,1,Nepal,2011,NP2011DHS,SX_LSEX_M_1PY,51734110,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM1PY,NPDHS2011436005,2011,DHS,385,654,2
Eastern,6959695,Recent sexual activity [Men]: Never had sex,29.1,1,Nepal,2011,NP2011DHS,SX_LSEX_M_NSX,51734130,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXMNSX,NPDHS2011436001,2011,DHS,996,978,2
Central,2281233,Recent sexual activity [Men]: Never had sex,24.3,1,Nepal,2011,NP2011DHS,SX_LSEX_M_NSX,51734130,I,436002,1436002,Region,Central,0,,0,1,SXLSEXMNSX,NPDHS2011436002,2011,DHS,1448,1002,2
Western,6428562,Recent sexual activity [Men]: Never had sex,28.7,1,Nepal,2011,NP2011DHS,SX_LSEX_M_NSX,51734130,I,436003,1436003,Region,Western,0,,0,1,SXLSEXMNSX,NPDHS2011436003,2011,DHS,798,706,2
Midwestern,5381053,Recent sexual activity [Men]: Never had sex,20.9,1,Nepal,2011,NP2011DHS,SX_LSEX_M_NSX,51734130,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXMNSX,NPDHS2011436004,2011,DHS,493,781,2
